Product ID,Product,Product Name,Service Tier,Unit Price,Loan Term (Years),Profit
PRD-4216,Investments,Loans,Standard,2.124733333333333,3,0.63742
PRD-4217,Money Transfers,Loans,Standard,5.823966666666667,5,1.74719
PRD-4218,Money Transfers,Money Transfers,Premium,13.55976666666667,10,4.06793
PRD-4219,Loans,Money Transfers,Premium,2.756933333333333,3,0.82708
PRD-4220,Loans,Investments,Standard,0.9744333333333333,1,0.29233
PRD-4221,Money Transfers,Loans,Standard,12.80303333333333,10,3.84091
PRD-4222,Credit Cards,Credit Cards,VIP,1.5646,1,0.46938
PRD-4223,Loans,Loans,VIP,7.382966666666667,5,2.21489
PRD-4224,Money Transfers,Investments,Standard,12.49796666666667,10,3.74939
PRD-4225,Investments,Loans,Premium,13.9689,10,4.19067
PRD-4226,Investments,Loans,Standard,1.0315,1,0.30945
PRD-4227,Credit Cards,Loans,Premium,13.07633333333333,10,3.9229
PRD-4228,Investments,Investments,Premium,11.32846666666667,10,3.39854
PRD-4229,Investments,Loans,VIP,8.566033333333333,10,2.56981
PRD-4230,Money Transfers,Money Transfers,Standard,6.842033333333334,5,2.05261
PRD-4231,Investments,Loans,Standard,1.223133333333333,1,0.36694
PRD-4232,Investments,Money Transfers,Premium,10.25286666666667,10,3.07586
PRD-4233,Investments,Loans,Standard,4.734033333333334,3,1.42021
PRD-4234,Investments,Money Transfers,VIP,2.0628,3,0.61884
PRD-4235,Money Transfers,Loans,VIP,2.947333333333333,3,0.8842
PRD-4236,Investments,Credit Cards,Standard,2.170633333333333,3,0.65119
PRD-4237,Credit Cards,Money Transfers,Standard,7.165966666666667,5,2.14979
PRD-4238,Loans,Credit Cards,VIP,13.68773333333333,10,4.10632
PRD-4239,Credit Cards,Money Transfers,Standard,0.9980333333333334,1,0.29941
PRD-4240,Loans,Loans,Premium,13.4233,10,4.02699
PRD-4241,Credit Cards,Investments,Standard,5.313033333333333,5,1.59391
PRD-4242,Loans,Loans,Premium,4.268766666666667,3,1.28063
PRD-4243,Loans,Investments,Standard,5.604266666666668,5,1.68128
PRD-4244,Loans,Credit Cards,Standard,10.78946666666667,10,3.23684
PRD-4245,Loans,Investments,VIP,1.6014,1,0.48042
PRD-4246,Money Transfers,Investments,Premium,4.587733333333333,5,1.37632
PRD-4247,Credit Cards,Investments,VIP,0.7871,1,0.23613
PRD-4248,Loans,Investments,Standard,6.256033333333334,5,1.87681
PRD-4249,Credit Cards,Credit Cards,VIP,1.636,1,0.4908
PRD-4250,Investments,Investments,Standard,1.0445,1,0.31335
PRD-4251,Loans,Loans,Standard,2.1861,3,0.65583
PRD-4252,Credit Cards,Money Transfers,Standard,1.005966666666667,1,0.30179
PRD-4253,Money Transfers,Money Transfers,Premium,3.5178,3,1.05534
PRD-4254,Credit Cards,Loans,Premium,8.2859,10,2.48577
PRD-4255,Loans,Credit Cards,Premium,13.2477,10,3.97431
PRD-4256,Investments,Loans,VIP,4.993233333333333,3,1.49797
PRD-4257,Credit Cards,Loans,Standard,3.355233333333334,3,1.00657
PRD-4258,Investments,Investments,VIP,5.106966666666667,5,1.53209
PRD-4259,Money Transfers,Investments,VIP,5.336866666666666,5,1.60106
PRD-4260,Credit Cards,Credit Cards,Standard,3.909066666666667,5,1.17272
PRD-4261,Credit Cards,Credit Cards,VIP,15.4994,10,4.64982
PRD-4262,Money Transfers,Money Transfers,Standard,5.407466666666666,5,1.62224
PRD-4263,Money Transfers,Credit Cards,Standard,1.053933333333333,1,0.31618
PRD-4264,Money Transfers,Loans,Standard,1.326366666666667,1,0.39791
PRD-4265,Loans,Money Transfers,Standard,5.5435,5,1.66305
PRD-4266,Loans,Money Transfers,VIP,1.3149,1,0.39447
PRD-4267,Credit Cards,Investments,VIP,7.281133333333334,10,2.18434
PRD-4268,Credit Cards,Investments,VIP,1.4804,1,0.44412
PRD-4269,Credit Cards,Money Transfers,Premium,16.0717,10,4.82151
PRD-4270,Investments,Investments,VIP,3.9463,3,1.18389
PRD-4271,Money Transfers,Investments,VIP,4.8637,3,1.45911
PRD-4272,Credit Cards,Investments,Premium,2.4543,3,0.73629
PRD-4273,Money Transfers,Money Transfers,Standard,3.432233333333334,3,1.02967
PRD-4274,Loans,Money Transfers,Standard,1.268466666666667,1,0.38054
PRD-4275,Money Transfers,Money Transfers,Standard,6.242,5,1.8726
PRD-4276,Investments,Loans,Premium,1.068133333333333,1,0.32044
PRD-4277,Investments,Money Transfers,VIP,10.0475,10,3.01425
PRD-4278,Money Transfers,Investments,VIP,0.7935000000000001,1,0.23805
PRD-4279,Investments,Money Transfers,VIP,1.0584,1,0.31752
PRD-4280,Investments,Loans,VIP,8.293266666666666,10,2.48798
PRD-4281,Loans,Investments,Premium,4.203100000000001,3,1.26093
PRD-4282,Credit Cards,Credit Cards,VIP,2.6265,3,0.78795
PRD-4283,Investments,Money Transfers,Standard,2.1757,3,0.65271
PRD-4284,Credit Cards,Money Transfers,Premium,6.095166666666667,5,1.82855
PRD-4285,Money Transfers,Credit Cards,Premium,12.61896666666667,10,3.78569
PRD-4286,Money Transfers,Investments,Standard,15.3858,10,4.61574
PRD-4287,Investments,Money Transfers,Standard,1.243633333333333,1,0.37309
PRD-4288,Money Transfers,Loans,VIP,5.060733333333333,5,1.51822
PRD-4289,Loans,Investments,Standard,4.409033333333333,3,1.32271
PRD-4290,Investments,Money Transfers,Premium,6.034733333333334,5,1.81042
PRD-4291,Investments,Investments,Premium,7.459466666666667,10,2.23784
PRD-4292,Investments,Money Transfers,Premium,12.32516666666667,10,3.69755
PRD-4293,Money Transfers,Credit Cards,VIP,1.5747,1,0.47241
PRD-4294,Money Transfers,Money Transfers,VIP,1.062966666666667,1,0.31889
PRD-4295,Investments,Investments,Standard,9.629933333333334,10,2.88898
PRD-4296,Credit Cards,Money Transfers,VIP,2.4304,3,0.72912
PRD-4297,Money Transfers,Money Transfers,VIP,2.454333333333333,3,0.7363
PRD-4298,Money Transfers,Investments,Premium,5.4972,5,1.64916
PRD-4299,Investments,Money Transfers,Premium,12.62346666666667,10,3.78704
PRD-4300,Credit Cards,Money Transfers,Standard,7.472833333333333,10,2.24185
PRD-4301,Investments,Investments,Premium,4.818700000000001,3,1.44561
PRD-4302,Money Transfers,Credit Cards,VIP,4.265400000000001,3,1.27962
PRD-4303,Investments,Loans,Standard,12.5329,10,3.75987
PRD-4304,Investments,Loans,Standard,1.4951,1,0.44853
PRD-4305,Investments,Loans,Premium,7.468533333333333,10,2.24056
PRD-4306,Credit Cards,Loans,Premium,11.43506666666667,10,3.43052
PRD-4307,Investments,Loans,Premium,3.890266666666666,3,1.16708
PRD-4308,Money Transfers,Loans,Standard,4.485966666666667,3,1.34579
PRD-4309,Investments,Investments,Premium,1.450133333333333,1,0.43504
PRD-4310,Credit Cards,Investments,VIP,0.9437333333333333,1,0.28312
PRD-4311,Loans,Investments,Standard,8.037733333333334,5,2.41132
PRD-4312,Credit Cards,Money Transfers,Premium,7.910133333333333,10,2.37304
PRD-4313,Investments,Credit Cards,VIP,4.625400000000001,3,1.38762
PRD-4314,Loans,Credit Cards,VIP,1.6376,1,0.49128
PRD-4315,Investments,Loans,Premium,4.2191,5,1.26573
PRD-4316,Credit Cards,Loans,VIP,6.943666666666667,5,2.0831
PRD-4317,Loans,Investments,Standard,2.120866666666667,3,0.63626
PRD-4318,Loans,Credit Cards,Standard,3.216266666666667,3,0.96488
PRD-4319,Investments,Money Transfers,VIP,5.914733333333334,5,1.77442
PRD-4320,Investments,Money Transfers,Standard,1.2473,1,0.37419
PRD-4321,Credit Cards,Investments,Premium,8.013033333333334,5,2.40391
PRD-4322,Investments,Loans,VIP,13.38916666666667,10,4.01675
PRD-4323,Loans,Credit Cards,Standard,11.47943333333333,10,3.44383
PRD-4324,Money Transfers,Money Transfers,Premium,4.429033333333334,3,1.32871
PRD-4325,Money Transfers,Loans,Premium,1.6172,1,0.48516
PRD-4326,Credit Cards,Credit Cards,Standard,0.6887333333333333,1,0.20662
PRD-4327,Investments,Money Transfers,VIP,16.49186666666667,10,4.94756
PRD-4328,Credit Cards,Loans,Premium,3.764,5,1.1292
PRD-4329,Money Transfers,Money Transfers,Premium,4.443166666666667,3,1.33295
PRD-4330,Money Transfers,Loans,Premium,4.735,5,1.4205
PRD-4331,Investments,Loans,Premium,3.994233333333333,5,1.19827
PRD-4332,Loans,Loans,VIP,5.5326,5,1.65978
PRD-4333,Investments,Credit Cards,Standard,1.310633333333333,1,0.39319
PRD-4334,Money Transfers,Investments,Standard,10.4762,10,3.14286
PRD-4335,Loans,Loans,Standard,0.7212333333333334,1,0.21637
PRD-4336,Credit Cards,Loans,Premium,12.66126666666667,10,3.79838
PRD-4337,Money Transfers,Money Transfers,VIP,4.7072,3,1.41216
PRD-4338,Credit Cards,Money Transfers,Standard,3.149633333333334,3,0.94489
PRD-4339,Loans,Credit Cards,VIP,4.415,5,1.3245
PRD-4340,Credit Cards,Investments,Standard,11.09243333333333,10,3.32773
PRD-4341,Money Transfers,Money Transfers,Premium,7.150300000000001,10,2.14509
PRD-4342,Investments,Credit Cards,Standard,14.87153333333333,10,4.46146
PRD-4343,Credit Cards,Credit Cards,Premium,7.465033333333334,5,2.23951
PRD-4344,Money Transfers,Credit Cards,Premium,6.273333333333333,5,1.882
PRD-4345,Money Transfers,Loans,Standard,3.0593,3,0.91779
PRD-4346,Loans,Investments,VIP,1.466466666666667,1,0.43994
PRD-4347,Money Transfers,Investments,Premium,12.21353333333333,10,3.66406
PRD-4348,Investments,Investments,VIP,14.926,10,4.4778
PRD-4349,Investments,Loans,Standard,1.298133333333333,1,0.38944
PRD-4350,Credit Cards,Loans,Premium,14.51073333333333,10,4.35322
PRD-4351,Credit Cards,Money Transfers,VIP,6.326133333333334,5,1.89784
PRD-4352,Credit Cards,Money Transfers,Premium,5.404033333333333,5,1.62121
PRD-4353,Credit Cards,Money Transfers,Standard,16.24613333333334,10,4.87384
PRD-4354,Investments,Credit Cards,Premium,6.0389,5,1.81167
PRD-4355,Loans,Investments,Standard,6.358766666666667,5,1.90763
PRD-4356,Credit Cards,Loans,VIP,8.871533333333334,10,2.66146
PRD-4357,Loans,Money Transfers,Premium,3.876966666666667,3,1.16309
PRD-4358,Money Transfers,Credit Cards,VIP,1.238266666666667,1,0.37148
PRD-4359,Money Transfers,Loans,Standard,4.257533333333334,5,1.27726
PRD-4360,Credit Cards,Credit Cards,Standard,2.178766666666667,3,0.65363
PRD-4361,Money Transfers,Credit Cards,VIP,6.355133333333333,5,1.90654
PRD-4362,Loans,Credit Cards,VIP,7.151800000000001,5,2.14554
PRD-4363,Loans,Investments,Standard,1.190066666666667,1,0.35702
PRD-4364,Money Transfers,Loans,VIP,4.4672,5,1.34016
PRD-4365,Credit Cards,Loans,Standard,1.3332,1,0.39996
PRD-4366,Loans,Credit Cards,VIP,0.7467666666666667,1,0.22403
PRD-4367,Loans,Investments,Standard,1.1085,1,0.33255
PRD-4368,Investments,Credit Cards,Standard,2.4901,3,0.74703
PRD-4369,Credit Cards,Money Transfers,Premium,8.511266666666668,10,2.55338
PRD-4370,Investments,Loans,Standard,2.606866666666667,3,0.78206
PRD-4371,Money Transfers,Loans,Standard,10.53373333333333,10,3.16012
PRD-4372,Money Transfers,Investments,Premium,7.178166666666667,10,2.15345
PRD-4373,Investments,Loans,Premium,1.064466666666667,1,0.31934
PRD-4374,Credit Cards,Loans,VIP,5.891866666666667,5,1.76756
PRD-4375,Loans,Loans,VIP,1.149966666666667,1,0.34499
PRD-4376,Money Transfers,Investments,Standard,5.247266666666667,5,1.57418
PRD-4377,Credit Cards,Credit Cards,VIP,15.05813333333333,10,4.51744
PRD-4378,Credit Cards,Loans,VIP,0.812,1,0.2436
PRD-4379,Money Transfers,Credit Cards,Standard,5.861833333333334,5,1.75855
PRD-4380,Money Transfers,Investments,Premium,2.186133333333333,3,0.65584
PRD-4381,Credit Cards,Credit Cards,Premium,3.6891,5,1.10673
PRD-4382,Loans,Money Transfers,Standard,1.240533333333333,1,0.37216
PRD-4383,Investments,Loans,Standard,3.698066666666667,3,1.10942
PRD-4384,Money Transfers,Investments,Standard,7.7235,5,2.31705
PRD-4385,Investments,Investments,Standard,6.1227,5,1.83681
PRD-4386,Credit Cards,Credit Cards,Standard,8.1323,5,2.43969
PRD-4387,Investments,Loans,Standard,3.5768,5,1.07304
PRD-4388,Loans,Investments,VIP,3.823366666666667,5,1.14701
PRD-4389,Credit Cards,Money Transfers,VIP,2.1322,3,0.63966
PRD-4390,Loans,Credit Cards,VIP,8.519433333333334,10,2.55583
PRD-4391,Credit Cards,Money Transfers,Premium,3.6238,3,1.08714
PRD-4392,Loans,Money Transfers,Standard,3.9367,3,1.18101
PRD-4393,Credit Cards,Credit Cards,Standard,2.136766666666667,3,0.64103
PRD-4394,Loans,Money Transfers,VIP,16.12636666666667,10,4.83791
PRD-4395,Credit Cards,Credit Cards,Premium,1.508833333333333,1,0.45265
PRD-4396,Loans,Credit Cards,VIP,9.6328,10,2.88984
PRD-4397,Credit Cards,Investments,Standard,2.231566666666667,3,0.66947
PRD-4398,Loans,Investments,Standard,4.182766666666667,5,1.25483
PRD-4399,Money Transfers,Money Transfers,VIP,3.968066666666667,5,1.19042
PRD-4400,Investments,Money Transfers,VIP,2.369866666666667,3,0.71096
PRD-4401,Credit Cards,Money Transfers,Standard,5.926133333333333,5,1.77784
PRD-4402,Loans,Money Transfers,VIP,2.737533333333333,3,0.82126
PRD-4403,Money Transfers,Money Transfers,Standard,5.124033333333333,5,1.53721
PRD-4404,Credit Cards,Investments,VIP,16.56173333333333,10,4.96852
PRD-4405,Credit Cards,Money Transfers,Premium,1.350966666666667,1,0.40529
PRD-4406,Credit Cards,Money Transfers,Standard,1.615633333333333,1,0.48469
PRD-4407,Investments,Loans,Premium,8.092233333333334,10,2.42767
PRD-4408,Loans,Credit Cards,VIP,10.48806666666667,10,3.14642
PRD-4409,Loans,Credit Cards,Premium,3.6642,3,1.09926
PRD-4410,Credit Cards,Investments,VIP,2.230266666666667,3,0.66908
PRD-4411,Credit Cards,Credit Cards,Premium,2.012566666666667,3,0.60377
PRD-4412,Credit Cards,Money Transfers,Premium,6.685500000000001,5,2.00565
PRD-4413,Money Transfers,Credit Cards,Premium,3.925466666666667,3,1.17764
PRD-4414,Credit Cards,Investments,Standard,10.77456666666667,10,3.23237
PRD-4415,Investments,Credit Cards,Premium,1.1563,1,0.34689
PRD-4416,Loans,Credit Cards,VIP,5.410533333333333,5,1.62316
PRD-4417,Investments,Loans,VIP,2.072,3,0.6216
PRD-4418,Credit Cards,Loans,Standard,5.0102,5,1.50306
PRD-4419,Money Transfers,Money Transfers,Standard,4.218733333333334,5,1.26562
PRD-4420,Credit Cards,Credit Cards,VIP,2.295266666666667,3,0.68858
PRD-4421,Credit Cards,Money Transfers,Premium,8.116933333333334,5,2.43508
PRD-4422,Credit Cards,Credit Cards,VIP,1.266033333333333,1,0.37981
PRD-4423,Credit Cards,Money Transfers,Standard,13.95323333333334,10,4.18597
PRD-4424,Credit Cards,Money Transfers,Standard,9.8203,10,2.94609
PRD-4425,Loans,Credit Cards,VIP,1.0598,1,0.31794
PRD-4426,Investments,Loans,Premium,4.517966666666667,5,1.35539
PRD-4427,Money Transfers,Investments,Premium,2.2909,3,0.68727
PRD-4428,Credit Cards,Money Transfers,Standard,4.2285,5,1.26855
PRD-4429,Money Transfers,Investments,VIP,1.464166666666667,1,0.43925
PRD-4430,Loans,Credit Cards,VIP,6.721066666666666,5,2.01632
PRD-4431,Investments,Money Transfers,Standard,12.13596666666667,10,3.64079
PRD-4432,Credit Cards,Credit Cards,VIP,5.708766666666667,5,1.71263
PRD-4433,Loans,Money Transfers,Standard,1.5891,1,0.47673
PRD-4434,Loans,Loans,Premium,7.394,10,2.2182
PRD-4435,Investments,Money Transfers,Premium,4.736333333333334,5,1.4209
PRD-4436,Credit Cards,Money Transfers,VIP,5.083033333333334,5,1.52491
PRD-4437,Investments,Money Transfers,Premium,14.49093333333333,10,4.34728
PRD-4438,Investments,Credit Cards,Premium,4.977533333333334,3,1.49326
PRD-4439,Money Transfers,Loans,Standard,9.073366666666667,10,2.72201
PRD-4440,Money Transfers,Credit Cards,Standard,4.622933333333333,3,1.38688
PRD-4441,Investments,Investments,VIP,1.4973,1,0.44919
PRD-4442,Money Transfers,Loans,Standard,0.8913333333333334,1,0.2674
PRD-4443,Loans,Money Transfers,VIP,10.66,10,3.198
PRD-4444,Investments,Money Transfers,VIP,10.7634,10,3.22902
PRD-4445,Credit Cards,Money Transfers,Standard,1.6449,1,0.49347
PRD-4446,Credit Cards,Investments,Premium,2.542666666666667,3,0.7628
PRD-4447,Loans,Investments,Premium,1.465833333333333,1,0.43975
PRD-4448,Credit Cards,Money Transfers,Premium,10.0086,10,3.00258
PRD-4449,Credit Cards,Money Transfers,Premium,1.397533333333334,1,0.41926
PRD-4450,Investments,Investments,VIP,10.86676666666667,10,3.26003
PRD-4451,Loans,Credit Cards,Premium,12.45026666666667,10,3.73508
PRD-4452,Investments,Loans,VIP,1.499266666666667,1,0.44978
PRD-4453,Loans,Loans,Standard,4.412500000000001,3,1.32375
PRD-4454,Investments,Investments,Standard,7.665433333333334,5,2.29963
PRD-4455,Investments,Investments,VIP,0.7263000000000001,1,0.21789
PRD-4456,Money Transfers,Credit Cards,Premium,6.7936,5,2.03808
PRD-4457,Credit Cards,Money Transfers,VIP,0.8066666666666666,1,0.242
PRD-4458,Loans,Investments,Premium,5.412433333333333,5,1.62373
PRD-4459,Credit Cards,Credit Cards,Premium,3.645766666666667,3,1.09373
PRD-4460,Money Transfers,Investments,VIP,3.208233333333334,3,0.96247
PRD-4461,Loans,Money Transfers,VIP,1.186266666666667,1,0.35588
PRD-4462,Money Transfers,Investments,Premium,16.63193333333334,10,4.98958
PRD-4463,Credit Cards,Money Transfers,VIP,4.009433333333334,5,1.20283
PRD-4464,Investments,Credit Cards,Premium,13.42123333333333,10,4.02637
PRD-4465,Money Transfers,Loans,VIP,10.62666666666667,10,3.188
PRD-4466,Money Transfers,Credit Cards,Standard,7.996766666666668,10,2.39903
PRD-4467,Investments,Loans,Premium,2.4762,3,0.74286
PRD-4468,Credit Cards,Credit Cards,Standard,1.615933333333333,1,0.48478
PRD-4469,Money Transfers,Loans,VIP,1.546266666666667,1,0.46388
PRD-4470,Credit Cards,Credit Cards,Standard,4.721133333333333,3,1.41634
PRD-4471,Investments,Money Transfers,VIP,4.974600000000001,3,1.49238
PRD-4472,Loans,Loans,Premium,0.8749666666666667,1,0.26249
PRD-4473,Money Transfers,Loans,VIP,10.22106666666667,10,3.06632
PRD-4474,Credit Cards,Money Transfers,VIP,6.679433333333333,5,2.00383
PRD-4475,Investments,Money Transfers,Premium,5.752333333333334,5,1.7257
PRD-4476,Investments,Loans,VIP,5.425266666666667,5,1.62758
PRD-4477,Money Transfers,Loans,Premium,10.24476666666667,10,3.07343
PRD-4478,Loans,Loans,VIP,1.260433333333334,1,0.37813
PRD-4479,Money Transfers,Investments,Premium,3.726766666666667,3,1.11803
PRD-4480,Credit Cards,Credit Cards,Standard,0.8281333333333334,1,0.24844
PRD-4481,Investments,Money Transfers,VIP,11.38406666666667,10,3.41522
PRD-4482,Loans,Money Transfers,VIP,3.6604,3,1.09812
PRD-4483,Credit Cards,Credit Cards,VIP,12.36953333333333,10,3.71086
PRD-4484,Money Transfers,Money Transfers,Premium,4.383866666666667,5,1.31516
PRD-4485,Investments,Money Transfers,VIP,7.044700000000001,5,2.11341
PRD-4486,Money Transfers,Loans,Premium,6.918666666666668,10,2.0756
PRD-4487,Loans,Money Transfers,VIP,3.0645,3,0.91935
PRD-4488,Loans,Investments,Standard,4.340633333333334,3,1.30219
PRD-4489,Loans,Investments,VIP,1.230566666666667,1,0.36917
PRD-4490,Loans,Loans,Standard,4.639133333333334,5,1.39174
PRD-4491,Loans,Loans,Premium,1.361633333333333,1,0.40849
PRD-4492,Money Transfers,Money Transfers,Standard,1.234066666666667,1,0.37022
PRD-4493,Loans,Loans,VIP,14.6291,10,4.38873
PRD-4494,Loans,Loans,VIP,14.01693333333333,10,4.20508
PRD-4495,Investments,Credit Cards,Premium,1.276766666666667,1,0.38303
PRD-4496,Loans,Loans,VIP,5.774233333333333,5,1.73227
PRD-4497,Investments,Investments,VIP,7.998500000000001,10,2.39955
PRD-4498,Investments,Money Transfers,Premium,0.9279999999999999,1,0.2784
PRD-4499,Investments,Loans,Premium,1.085766666666667,1,0.32573
PRD-4500,Money Transfers,Credit Cards,Standard,1.265966666666667,1,0.37979
PRD-4501,Money Transfers,Money Transfers,Premium,1.180366666666667,1,0.35411
PRD-4502,Credit Cards,Money Transfers,VIP,0.9548666666666666,1,0.28646
PRD-4503,Credit Cards,Money Transfers,Premium,0.6731333333333334,1,0.20194
PRD-4504,Investments,Credit Cards,VIP,11.62906666666667,10,3.48872
PRD-4505,Money Transfers,Investments,Standard,4.761466666666666,5,1.42844
PRD-4506,Loans,Credit Cards,Premium,1.401266666666667,1,0.42038
PRD-4507,Credit Cards,Credit Cards,VIP,2.071833333333334,3,0.62155
PRD-4508,Money Transfers,Money Transfers,Premium,12.51493333333333,10,3.75448
PRD-4509,Loans,Credit Cards,Premium,16.0814,10,4.82442
PRD-4510,Loans,Money Transfers,Premium,0.8410666666666666,1,0.25232
PRD-4511,Money Transfers,Loans,Premium,11.38316666666667,10,3.41495
PRD-4512,Credit Cards,Loans,Standard,0.7581,1,0.22743
PRD-4513,Money Transfers,Credit Cards,VIP,6.461733333333334,5,1.93852
PRD-4514,Credit Cards,Investments,Premium,6.086,5,1.8258
PRD-4515,Investments,Money Transfers,VIP,10.74033333333333,10,3.2221
PRD-4516,Money Transfers,Credit Cards,Standard,11.88043333333333,10,3.56413
PRD-4517,Money Transfers,Credit Cards,VIP,4.689733333333334,3,1.40692
PRD-4518,Credit Cards,Investments,VIP,8.6296,10,2.58888
PRD-4519,Credit Cards,Money Transfers,Standard,2.0677,3,0.62031
PRD-4520,Money Transfers,Credit Cards,Premium,7.641666666666667,5,2.2925
PRD-4521,Loans,Investments,VIP,6.218933333333333,5,1.86568
PRD-4522,Loans,Money Transfers,VIP,1.557333333333333,1,0.4672
PRD-4523,Loans,Loans,Premium,6.318066666666668,5,1.89542
PRD-4524,Investments,Investments,Premium,4.430466666666667,3,1.32914
PRD-4525,Investments,Credit Cards,VIP,10.9634,10,3.28902
PRD-4526,Credit Cards,Loans,Standard,1.416533333333333,1,0.42496
PRD-4527,Investments,Money Transfers,Premium,4.739133333333333,3,1.42174
PRD-4528,Loans,Investments,Premium,12.3879,10,3.71637
PRD-4529,Money Transfers,Loans,Standard,0.8474666666666668,1,0.25424
PRD-4530,Investments,Loans,VIP,4.677333333333333,5,1.4032
PRD-4531,Investments,Credit Cards,Premium,2.595933333333333,3,0.77878
PRD-4532,Loans,Loans,VIP,9.135233333333334,10,2.74057
PRD-4533,Investments,Credit Cards,VIP,0.9730666666666667,1,0.29192
PRD-4534,Credit Cards,Money Transfers,VIP,1.2218,1,0.36654
PRD-4535,Money Transfers,Credit Cards,Standard,6.273300000000001,5,1.88199
PRD-4536,Loans,Investments,VIP,10.93166666666667,10,3.2795
PRD-4537,Credit Cards,Loans,VIP,6.410433333333334,5,1.92313
PRD-4538,Loans,Money Transfers,Premium,3.7412,5,1.12236
PRD-4539,Credit Cards,Credit Cards,Premium,7.544533333333334,10,2.26336
PRD-4540,Money Transfers,Credit Cards,Standard,8.384966666666667,10,2.51549
PRD-4541,Money Transfers,Credit Cards,Standard,11.84743333333333,10,3.55423
PRD-4542,Credit Cards,Money Transfers,Premium,2.642,3,0.7926
PRD-4543,Credit Cards,Money Transfers,Premium,9.499500000000001,10,2.84985
PRD-4544,Credit Cards,Investments,Standard,1.066966666666667,1,0.32009
PRD-4545,Credit Cards,Money Transfers,VIP,7.392666666666667,5,2.2178
PRD-4546,Credit Cards,Credit Cards,Standard,2.0416,3,0.61248
PRD-4547,Credit Cards,Money Transfers,VIP,13.16046666666667,10,3.94814
PRD-4548,Money Transfers,Credit Cards,Premium,4.006633333333333,3,1.20199
PRD-4549,Credit Cards,Investments,Premium,14.65323333333333,10,4.39597
PRD-4550,Investments,Investments,Premium,4.798266666666668,3,1.43948
PRD-4551,Money Transfers,Credit Cards,VIP,3.434033333333334,5,1.03021
PRD-4552,Loans,Money Transfers,Standard,4.102266666666667,5,1.23068
PRD-4553,Money Transfers,Money Transfers,VIP,1.552833333333333,1,0.46585
PRD-4554,Loans,Loans,Standard,1.1252,1,0.33756
PRD-4555,Loans,Investments,Standard,12.31256666666667,10,3.69377
PRD-4556,Investments,Investments,Standard,6.648466666666667,5,1.99454
PRD-4557,Credit Cards,Credit Cards,Premium,4.0372,3,1.21116
PRD-4558,Credit Cards,Loans,Standard,4.795233333333333,3,1.43857
PRD-4559,Money Transfers,Money Transfers,Premium,4.990833333333334,3,1.49725
PRD-4560,Credit Cards,Credit Cards,Standard,1.386833333333333,1,0.41605
PRD-4561,Investments,Money Transfers,Standard,2.861666666666667,3,0.8585
PRD-4562,Money Transfers,Money Transfers,Premium,1.546433333333333,1,0.46393
PRD-4563,Money Transfers,Money Transfers,Premium,0.7159,1,0.21477
PRD-4564,Money Transfers,Loans,VIP,8.977466666666666,10,2.69324
PRD-4565,Credit Cards,Investments,Standard,4.692166666666667,3,1.40765
PRD-4566,Credit Cards,Investments,Premium,2.768566666666667,3,0.83057
PRD-4567,Credit Cards,Money Transfers,VIP,4.4366,5,1.33098
PRD-4568,Money Transfers,Loans,VIP,8.047933333333333,10,2.41438
PRD-4569,Money Transfers,Money Transfers,Premium,7.628900000000001,5,2.28867
PRD-4570,Loans,Money Transfers,Standard,11.66723333333333,10,3.50017
PRD-4571,Loans,Credit Cards,VIP,4.024666666666667,3,1.2074
PRD-4572,Credit Cards,Loans,Standard,0.9057333333333334,1,0.27172
PRD-4573,Money Transfers,Loans,Standard,1.4247,1,0.42741
PRD-4574,Credit Cards,Investments,VIP,1.426666666666667,1,0.428
PRD-4575,Credit Cards,Investments,Premium,0.9792666666666666,1,0.29378
PRD-4576,Loans,Money Transfers,Standard,1.077333333333333,1,0.3232
PRD-4577,Investments,Credit Cards,Premium,4.3818,5,1.31454
PRD-4578,Credit Cards,Credit Cards,VIP,16.43226666666667,10,4.92968
PRD-4579,Investments,Credit Cards,Standard,3.9368,3,1.18104
PRD-4580,Investments,Money Transfers,Premium,8.006066666666667,5,2.40182
PRD-4581,Money Transfers,Investments,Premium,9.700533333333333,10,2.91016
PRD-4582,Money Transfers,Loans,Standard,1.448566666666667,1,0.43457
PRD-4583,Credit Cards,Money Transfers,Premium,14.32526666666667,10,4.29758
PRD-4584,Loans,Credit Cards,Premium,13.58323333333334,10,4.07497
PRD-4585,Loans,Credit Cards,VIP,1.6323,1,0.48969
PRD-4586,Credit Cards,Money Transfers,VIP,1.060233333333333,1,0.31807
PRD-4587,Credit Cards,Credit Cards,Premium,0.7974,1,0.23922
PRD-4588,Loans,Loans,Premium,4.015133333333333,3,1.20454
PRD-4589,Investments,Money Transfers,Standard,1.395966666666667,1,0.41879
PRD-4590,Credit Cards,Loans,VIP,3.725166666666667,3,1.11755
PRD-4591,Investments,Investments,Standard,0.8735,1,0.26205
PRD-4592,Credit Cards,Credit Cards,Premium,3.513366666666666,3,1.05401
PRD-4593,Credit Cards,Credit Cards,Standard,9.788566666666668,10,2.93657
PRD-4594,Investments,Investments,Premium,5.470666666666667,5,1.6412
PRD-4595,Investments,Investments,VIP,13.11886666666667,10,3.93566
PRD-4596,Loans,Investments,VIP,14.1188,10,4.23564
PRD-4597,Credit Cards,Credit Cards,Premium,0.8989000000000001,1,0.26967
PRD-4598,Money Transfers,Investments,VIP,3.215966666666667,3,0.96479
